UNO_515122C0;2015/01/23 10:51:53;0;sampleID;MQ2;DHT22 Temp(C);DHT22 HR;MQ9;HCHO;Lowpulse;ratio;Concentration
UNO_515122C0;2015/01/23 14:57:24;478;478;0.15;22.10;31.60;0.11;2.21;774559;2.53;1307.60
UNO_515122C0;2015/01/23 14:57:55;479;479;0.15;22.00;31.50;0.11;1.70;872092;2.84;1474.08
UNO_515122C0;2015/01/23 14:58:26;480;480;0.15;22.00;31.50;0.11;0.69;725463;2.37;1224.20
UNO_515122C0;2015/01/23 14:58:57;481;481;0.15;22.00;31.50;0.11;1.22;768555;2.50;1296.36
UNO_515122C0;2015/01/23 14:59:28;482;482;0.15;22.00;31.40;0.11;1.33;580776;1.93;999.50
UNO_515122C0;2015/01/23 14:59:59;483;483;0.15;22.10;31.50;0.11;1.06;718960;2.39;1236.90
UNO_515122C0;2015/01/23 15:00:29;484;484;0.15;22.00;31.40;0.11;1.76;759891;2.53;1307.83
UNO_515122C0;2015/01/23 15:01:00;485;485;0.15;22.10;31.50;0.11;1.62;873316;2.91;1506.35
UNO_515122C0;2015/01/23 15:01:30;486;486;0.15;22.10;31.40;0.11;1.11;678193;2.26;1167.29
UNO_515122C0;2015/01/23 15:02:01;487;487;0.15;22.00;31.40;0.11;1.64;664491;2.21;1142.12
UNO_515122C0;2015/01/23 15:02:32;488;488;0.15;22.10;31.50;0.11;2.38;736507;2.45;1268.09
UNO_515122C0;2015/01/23 15:03:02;489;489;0.15;22.00;31.30;0.11;1.30;432558;1.44;744.52
UNO_515122C0;2015/01/23 15:03:33;490;490;0.15;22.00;31.30;0.11;2.24;469591;1.53;791.81
UNO_515122C0;2015/01/23 15:04:04;491;491;0.15;22.00;31.30;0.11;0.86;295005;0.98;508.39
UNO_515122C0;2015/01/23 15:04:35;492;492;0.14;22.10;31.40;0.11;0.65;305175;0.99;511.87
UNO_515122C0;2015/01/23 15:05:06;493;493;0.14;22.10;31.40;0.11;2.11;219792;0.72;374.46
UNO_515122C0;2015/01/23 15:05:37;494;494;0.14;22.10;31.30;0.11;0.65;104785;0.35;181.37
UNO_515122C0;2015/01/23 15:06:08;495;495;0.14;22.10;31.30;0.11;1.12;278604;0.93;480.10
UNO_515122C0;2015/01/23 15:06:38;496;496;0.14;22.10;31.30;0.11;0.66;216360;0.72;373.14
UNO_515122C0;2015/01/23 15:07:09;497;497;0.14;22.10;31.30;0.11;1.19;384633;1.26;649.60
UNO_515122C0;2015/01/23 15:07:40;498;498;0.14;22.10;31.30;0.11;2.35;393990;1.31;677.54
UNO_515122C0;2015/01/23 15:08:11;499;499;0.14;22.10;31.30;0.11;0.69;533627;1.74;899.89
UNO_515122C0;2015/01/23 15:08:42;500;500;0.14;22.10;31.30;0.11;1.66;277353;0.90;468.72
UNO_515122C0;2015/01/23 15:09:13;501;501;0.14;22.10;31.20;0.11;1.98;339471;1.13;584.23
UNO_515122C0;2015/01/23 15:09:44;502;502;0.14;22.10;31.30;0.11;1.52;573742;1.91;987.12
UNO_515122C0;2015/01/23 15:10:15;503;503;0.14;22.10;31.20;0.11;0.83;813231;2.65;1373.80
UNO_515122C0;2015/01/23 15:10:45;504;504;0.14;22.10;31.20;0.11;0.73;559745;1.86;961.87
UNO_515122C0;2015/01/23 15:11:17;505;505;0.14;22.10;31.20;0.11;1.69;730068;2.38;1231.89
UNO_515122C0;2015/01/23 15:11:47;506;506;0.14;22.10;31.20;0.11;1.57;502350;1.67;864.32
UNO_515122C0;2015/01/23 15:12:18;507;507;0.14;22.10;31.10;0.11;1.17;349237;1.16;601.27
UNO_515122C0;2015/01/23 15:12:48;508;508;0.14;22.10;31.10;0.11;2.37;372306;1.24;640.73
UNO_515122C0;2015/01/23 15:13:19;509;509;0.14;22.10;31.10;0.11;0.73;455257;1.51;782.69
UNO_515122C0;2015/01/23 15:13:50;510;510;0.14;22.10;31.10;0.11;0.65;267120;0.88;457.04
UNO_515122C0;2015/01/23 15:14:21;511;511;0.14;22.10;31.10;0.11;2.02;137884;0.45;233.82
UNO_515122C0;2015/01/23 15:14:53;512;512;0.14;22.10;31.10;0.11;1.26;423577;1.37;706.28
UNO_515122C0;2015/01/23 15:15:23;513;513;0.14;22.10;31.10;0.11;2.02;410198;1.36;705.04
UNO_515122C0;2015/01/23 15:15:54;514;514;0.14;22.10;31.10;0.11;1.66;330419;1.10;569.04
UNO_515122C0;2015/01/23 15:16:24;515;515;0.14;22.10;31.00;0.11;1.72;334690;1.11;576.61
UNO_515122C0;2015/01/23 15:16:56;516;516;0.14;22.10;31.10;0.11;0.65;187957;0.61;318.56
UNO_515122C0;2015/01/23 15:17:26;517;517;0.14;22.10;31.10;0.11;2.34;148901;0.49;257.13
UNO_515122C0;2015/01/23 15:17:57;518;518;0.14;22.10;31.00;0.11;0.76;217655;0.72;375.47
UNO_515122C0;2015/01/23 15:18:28;519;519;0.14;22.10;31.00;0.11;0.92;291630;0.95;492.10
UNO_515122C0;2015/01/23 15:18:59;520;520;0.14;22.10;31.00;0.11;0.65;243361;0.81;419.93
UNO_515122C0;2015/01/23 15:19:30;521;521;0.14;22.10;31.00;0.11;0.65;223246;0.73;377.60
UNO_515122C0;2015/01/23 15:20:00;522;522;0.14;22.10;31.00;0.11;2.28;402904;1.34;693.16
UNO_515122C0;2015/01/23 15:20:32;523;523;0.14;22.10;30.90;0.11;0.66;499617;1.63;841.53
UNO_515122C0;2015/01/23 15:21:02;524;524;0.14;22.10;30.90;0.11;0.77;431991;1.44;743.77
UNO_515122C0;2015/01/23 15:21:33;525;525;0.14;22.10;31.00;0.11;1.67;284001;0.93;479.83
UNO_515122C0;2015/01/23 15:22:05;526;526;0.14;22.10;30.90;0.11;2.16;511300;1.65;855.36
UNO_515122C0;2015/01/23 15:22:36;527;527;0.14;22.10;31.00;0.11;0.66;317086;1.02;529.38
UNO_515122C0;2015/01/23 15:23:07;528;528;0.14;22.10;31.00;0.11;0.66;299180;0.99;515.14
UNO_515122C0;2015/01/23 15:23:38;529;529;0.14;22.10;30.90;0.11;1.48;291002;0.97;501.34
UNO_515122C0;2015/01/23 15:24:09;530;530;0.14;22.10;30.90;0.11;0.69;206688;0.67;350.10
UNO_515122C0;2015/01/23 15:24:39;531;531;0.14;22.10;30.90;0.11;2.31;204375;0.68;352.83
UNO_515122C0;2015/01/23 15:25:10;532;532;0.14;22.10;30.90;0.11;0.70;243853;0.81;419.71
UNO_515122C0;2015/01/23 15:25:41;533;533;0.14;22.10;31.00;0.11;1.99;93731;0.31;159.28
UNO_515122C0;2015/01/23 15:26:13;534;534;0.14;22.10;30.90;0.11;1.55;191301;0.62;323.53
UNO_515122C0;2015/01/23 15:26:43;535;535;0.14;22.10;30.90;0.11;1.45;71636;0.24;124.48
UNO_515122C0;2015/01/23 15:27:14;536;536;0.14;22.10;30.90;0.11;1.92;227052;0.74;383.74
UNO_515122C0;2015/01/23 15:27:45;537;537;0.14;22.10;30.90;0.11;2.36;176747;0.58;299.64
UNO_515122C0;2015/01/23 15:28:17;538;538;0.14;22.10;30.90;0.11;2.37;137743;0.45;233.39
UNO_515122C0;2015/01/23 15:28:48;539;539;0.14;22.10;30.90;0.11;1.36;236077;0.77;399.11
UNO_515122C0;2015/01/23 15:29:19;540;540;0.14;22.10;30.80;0.11;0.81;244680;0.81;421.43
UNO_515122C0;2015/01/23 15:29:50;541;541;0.14;22.10;30.80;0.11;2.00;282308;0.92;478.44
UNO_515122C0;2015/01/23 15:30:21;542;542;0.14;22.10;30.90;0.11;1.66;338747;1.10;570.08
UNO_515122C0;2015/01/23 15:30:52;543;543;0.14;22.10;30.80;0.11;1.42;333927;1.11;575.03
UNO_515122C0;2015/01/23 15:31:23;544;544;0.14;22.10;30.90;0.11;0.96;240153;0.78;406.13
UNO_515122C0;2015/01/23 15:31:53;545;545;0.14;22.10;30.80;0.11;1.38;278242;0.93;479.70
UNO_515122C0;2015/01/23 15:32:24;546;546;0.14;22.20;30.80;0.11;1.33;197747;0.66;341.08
UNO_515122C0;2015/01/23 15:32:54;547;547;0.14;22.10;30.80;0.11;0.91;156966;0.52;271.70
UNO_515122C0;2015/01/23 15:33:25;548;548;0.14;22.10;30.80;0.11;1.44;265131;0.88;454.53
UNO_515122C0;2015/01/23 15:33:56;549;549;0.14;22.10;30.80;0.11;1.38;169309;0.55;287.96
UNO_515122C0;2015/01/23 15:34:27;550;550;0.14;22.20;30.80;0.11;0.66;303109;0.99;512.65
UNO_515122C0;2015/01/23 15:34:59;551;551;0.14;22.10;30.80;0.11;0.82;434163;1.41;731.33
UNO_515122C0;2015/01/23 15:35:29;552;552;0.14;22.10;30.70;0.11;2.33;317013;1.05;545.75
UNO_515122C0;2015/01/23 15:36:00;553;553;0.14;22.10;30.80;0.11;1.98;204656;0.68;352.95
UNO_515122C0;2015/01/23 15:36:31;554;554;0.14;22.10;30.70;0.11;2.03;149468;0.50;258.64
UNO_515122C0;2015/01/23 15:37:01;555;555;0.14;22.10;30.70;0.11;2.33;300076;1.00;516.32
UNO_515122C0;2015/01/23 15:37:32;556;556;0.14;22.10;30.80;0.11;1.27;315398;1.03;532.65
UNO_515122C0;2015/01/23 15:38:04;557;557;0.14;22.10;30.70;0.11;2.22;444793;1.45;750.16
UNO_515122C0;2015/01/23 15:38:35;558;558;0.14;22.20;30.70;0.11;0.76;584063;1.90;980.28
UNO_515122C0;2015/01/23 15:39:06;559;559;0.14;22.20;30.70;0.11;0.66;254625;0.83;432.40
UNO_515122C0;2015/01/23 15:39:37;560;560;0.14;22.20;30.70;0.10;2.05;157918;0.52;268.04
UNO_515122C0;2015/01/23 15:40:08;561;561;0.14;22.10;30.70;0.11;2.35;133461;0.44;226.28
UNO_515122C0;2015/01/23 15:40:40;562;562;0.14;22.20;30.60;0.11;2.39;230037;0.75;388.80
UNO_515122C0;2015/01/23 15:41:11;563;563;0.14;22.20;30.60;0.11;0.68;329239;1.07;555.44
UNO_515122C0;2015/01/23 15:41:41;564;564;0.14;22.20;30.60;0.11;0.66;296487;0.99;510.73
UNO_515122C0;2015/01/23 15:42:12;565;565;0.14;22.20;30.60;0.11;0.76;325826;1.08;560.95
UNO_515122C0;2015/01/23 15:42:43;566;566;0.14;22.20;30.50;0.11;1.19;434854;1.42;732.42
UNO_515122C0;2015/01/23 15:43:14;567;567;0.14;22.20;30.60;0.11;0.89;242064;0.81;418.29
UNO_515122C0;2015/01/23 15:43:45;568;568;0.14;22.20;30.50;0.11;2.19;158865;0.52;269.13
UNO_515122C0;2015/01/23 15:44:16;569;569;0.14;22.20;30.50;0.11;1.44;262714;0.86;443.87
UNO_515122C0;2015/01/23 15:44:47;570;570;0.14;22.20;30.50;0.11;1.74;248501;0.81;420.19
UNO_515122C0;2015/01/23 15:45:19;571;571;0.14;22.20;30.50;0.11;2.37;308367;1.01;520.62
UNO_515122C0;2015/01/23 15:45:49;572;572;0.14;22.20;30.50;0.11;2.04;107252;0.36;185.90
UNO_515122C0;2015/01/23 15:46:21;573;573;0.14;22.20;30.50;0.11;1.65;0;0.00;0.62
UNO_515122C0;2015/01/23 15:46:52;574;574;0.14;22.20;30.50;0.11;2.31;38289;0.12;64.95
UNO_515122C0;2015/01/23 15:47:23;575;575;0.14;22.10;30.50;0.11;1.43;153184;0.51;264.72
UNO_515122C0;2015/01/23 15:47:54;576;576;0.14;22.20;30.50;0.10;2.15;180361;0.59;305.63
UNO_515122C0;2015/01/23 15:48:25;577;577;0.14;22.20;30.50;0.11;0.71;303066;0.99;511.76
UNO_515122C0;2015/01/23 15:48:56;578;578;0.14;22.20;30.40;0.11;2.23;187127;0.61;316.53
UNO_515122C0;2015/01/23 15:49:28;579;579;0.14;22.20;30.40;0.10;0.67;267486;0.87;452.02
UNO_515122C0;2015/01/23 15:49:58;580;580;0.14;22.10;30.40;0.10;0.70;221502;0.73;379.70
UNO_515122C0;2015/01/23 15:50:29;581;581;0.14;22.20;30.40;0.10;2.20;202694;0.67;345.47
UNO_515122C0;2015/01/23 15:51:00;582;582;0.14;22.10;30.40;0.10;2.05;158728;0.52;271.80
UNO_515122C0;2015/01/23 15:51:32;583;583;0.14;22.20;30.30;0.10;1.86;25827;0.08;43.85
UNO_515122C0;2015/01/23 15:52:03;584;584;0.14;22.20;30.40;0.10;2.36;75144;0.25;127.86
UNO_515122C0;2015/01/23 15:52:34;585;585;0.14;22.10;30.40;0.10;0.81;92374;0.31;159.09
UNO_515122C0;2015/01/23 15:53:05;586;586;0.14;22.20;30.40;0.10;1.71;89972;0.30;153.97
UNO_515122C0;2015/01/23 15:53:36;587;587;0.14;22.10;30.30;0.10;2.34;225360;0.73;379.07
UNO_515122C0;2015/01/23 15:54:07;588;588;0.14;22.20;30.30;0.10;1.65;45328;0.15;77.98
UNO_515122C0;2015/01/23 15:54:38;589;589;0.14;22.10;30.30;0.10;2.39;108437;0.36;185.99
UNO_515122C0;2015/01/23 15:55:09;590;590;0.14;22.20;30.30;0.10;0.96;81480;0.27;139.74
UNO_515122C0;2015/01/23 15:55:40;591;591;0.14;22.20;30.30;0.10;1.10;140337;0.47;242.26
UNO_515122C0;2015/01/23 15:56:11;592;592;0.14;22.20;30.30;0.10;2.32;223705;0.73;378.14
UNO_515122C0;2015/01/23 15:56:41;593;593;0.14;22.20;30.30;0.10;0.69;63519;0.21;110.52
UNO_515122C0;2015/01/23 15:57:13;594;594;0.14;22.20;30.30;0.10;1.24;272963;0.89;461.05
UNO_515122C0;2015/01/23 15:57:44;595;595;0.14;22.20;30.30;0.10;2.29;162303;0.53;274.75
UNO_515122C0;2015/01/23 15:58:15;596;596;0.14;22.20;30.30;0.10;0.76;94896;0.31;161.04
UNO_515122C0;2015/01/23 15:58:47;597;597;0.14;22.20;30.30;0.10;2.35;40953;0.13;69.44
UNO_515122C0;2015/01/23 15:59:18;598;598;0.14;22.20;30.30;0.10;0.75;9332;0.03;16.21
UNO_515122C0;2015/01/23 15:59:49;599;599;0.14;22.20;30.20;0.10;0.80;110607;0.37;191.22
UNO_515122C0;2015/01/23 16:00:20;600;600;0.14;22.20;30.20;0.10;2.19;74014;0.24;125.82
UNO_515122C0;2015/01/23 16:00:51;601;601;0.14;22.20;30.30;0.10;0.98;106050;0.35;181.90
UNO_515122C0;2015/01/23 16:01:22;602;602;0.14;22.20;30.20;0.10;1.38;78200;0.25;132.62
UNO_515122C0;2015/01/23 16:01:53;603;603;0.13;22.20;30.20;0.10;1.37;237375;0.79;408.88
UNO_515122C0;2015/01/23 16:02:24;604;604;0.14;22.20;30.20;0.10;1.43;142816;0.47;246.35
UNO_515122C0;2015/01/23 16:02:54;605;605;0.14;22.20;30.20;0.10;0.67;85313;0.28;146.96
UNO_515122C0;2015/01/23 16:03:25;606;606;0.14;22.20;30.20;0.10;1.30;45162;0.15;77.37
UNO_515122C0;2015/01/23 16:03:57;607;607;0.14;22.20;30.20;0.10;2.38;107696;0.35;183.12
UNO_515122C0;2015/01/23 16:04:27;608;608;0.14;22.20;30.30;0.10;0.73;25253;0.08;44.24
UNO_515122C0;2015/01/23 16:04:58;609;609;0.14;22.20;30.20;0.10;1.67;24190;0.08;41.70
UNO_515122C0;2015/01/23 16:05:29;610;610;0.14;22.20;30.20;0.10;1.57;177410;0.59;304.07
UNO_515122C0;2015/01/23 16:06:00;611;611;0.13;22.20;30.20;0.10;0.67;48373;0.16;82.93
UNO_515122C0;2015/01/23 16:06:31;612;612;0.14;22.20;30.20;0.10;2.28;96934;0.32;164.34
UNO_515122C0;2015/01/23 16:07:03;613;613;0.14;22.20;30.20;0.10;1.78;62507;0.20;106.71
UNO_515122C0;2015/01/23 16:07:34;614;614;0.14;22.20;30.10;0.10;2.18;65265;0.21;111.99
UNO_515122C0;2015/01/23 16:08:04;615;615;0.14;22.20;30.20;0.10;2.16;92694;0.31;158.99
UNO_515122C0;2015/01/23 16:08:35;616;616;0.14;22.20;30.20;0.10;1.51;11081;0.04;19.82
UNO_515122C0;2015/01/23 16:09:06;617;617;0.14;22.20;30.10;0.10;2.35;72757;0.24;123.41
UNO_515122C0;2015/01/23 16:09:37;618;618;0.14;22.20;30.20;0.10;0.92;21481;0.07;37.83
UNO_515122C0;2015/01/23 16:10:08;619;619;0.14;22.20;30.10;0.10;1.38;158784;0.53;273.93
UNO_515122C0;2015/01/23 16:10:38;620;620;0.14;22.20;30.10;0.10;0.77;80065;0.27;138.66
UNO_515122C0;2015/01/23 16:11:09;621;621;0.14;22.20;30.10;0.10;2.38;86029;0.28;146.73
UNO_515122C0;2015/01/23 16:11:40;622;622;0.14;22.20;30.10;0.10;1.38;79400;0.26;135.30
UNO_515122C0;2015/01/23 16:12:11;623;623;0.14;22.20;30.10;0.10;1.59;65287;0.21;111.70
UNO_515122C0;2015/01/23 16:12:43;624;624;0.14;22.20;30.10;0.10;2.38;136108;0.44;230.35
UNO_515122C0;2015/01/23 16:13:14;625;625;0.14;22.20;30.20;0.10;1.41;72210;0.23;121.99
UNO_515122C0;2015/01/23 16:13:46;626;626;0.14;22.20;30.10;0.10;1.92;70268;0.23;117.82
UNO_515122C0;2015/01/23 16:14:17;627;627;0.14;22.20;30.10;0.10;1.75;124699;0.40;210.34
UNO_515122C0;2015/01/23 16:14:49;628;628;0.14;22.20;30.10;0.10;1.02;21347;0.07;36.20
UNO_515122C0;2015/01/23 16:15:21;629;629;0.14;22.20;30.10;0.10;0.69;112634;0.36;188.13
UNO_515122C0;2015/01/23 16:15:51;630;630;0.14;22.20;30.00;0.10;2.31;25980;0.09;45.31
UNO_515122C0;2015/01/23 16:16:23;631;631;0.14;22.20;30.10;0.10;1.96;41370;0.13;70.59
UNO_515122C0;2015/01/23 16:16:53;632;632;0.14;22.20;30.10;0.10;2.38;63667;0.21;110.59
UNO_515122C0;2015/01/23 16:17:24;633;633;0.14;22.20;30.10;0.10;2.32;66061;0.22;112.77
UNO_515122C0;2015/01/23 16:17:55;634;634;0.14;22.20;30.10;0.10;2.31;53800;0.18;92.35
UNO_515122C0;2015/01/23 16:18:26;635;635;0.14;22.20;30.00;0.10;1.13;88378;0.29;150.22
UNO_515122C0;2015/01/23 16:18:57;636;636;0.14;22.20;30.00;0.10;1.24;129920;0.43;224.35
UNO_515122C0;2015/01/23 16:19:28;637;637;0.14;22.20;30.10;0.10;0.68;130240;0.43;223.66
UNO_515122C0;2015/01/23 16:19:59;638;638;0.14;22.30;30.10;0.10;0.65;67125;0.22;115.15
UNO_515122C0;2015/01/23 16:20:29;639;639;0.14;22.20;30.00;0.10;1.75;76236;0.25;132.41
UNO_515122C0;2015/01/23 16:21:01;640;640;0.14;22.20;30.10;0.10;1.73;345888;1.12;578.06
UNO_515122C0;2015/01/23 16:21:32;641;641;0.14;22.30;30.10;0.10;1.74;451309;1.48;763.66
UNO_515122C0;2015/01/23 16:22:04;642;642;0.14;22.30;30.10;0.10;2.32;130534;0.42;218.20
UNO_515122C0;2015/01/23 16:22:34;643;643;0.14;22.30;30.00;0.11;2.33;59562;0.20;103.53
UNO_515122C0;2015/01/23 16:23:06;644;644;0.14;22.30;29.90;0.11;1.38;125664;0.41;212.95
UNO_515122C0;2015/01/23 16:23:37;645;645;0.14;22.30;29.80;0.11;0.68;199420;0.65;336.25
UNO_515122C0;2015/01/23 16:24:07;646;646;0.14;22.20;29.70;0.11;0.81;124688;0.41;215.69
UNO_515122C0;2015/01/23 16:24:39;647;647;0.14;22.30;29.80;0.11;2.28;481471;1.54;798.75
UNO_515122C0;2015/01/23 16:25:10;648;648;0.14;22.30;29.70;0.11;1.72;106678;0.35;184.11
UNO_515122C0;2015/01/23 16:25:41;649;649;0.14;22.30;29.70;0.11;0.95;42031;0.14;72.12
UNO_515122C0;2015/01/23 16:26:12;650;650;0.14;22.30;29.70;0.11;0.67;93709;0.31;159.35
UNO_515122C0;2015/01/23 16:26:44;651;651;0.14;22.20;29.50;0.10;0.70;338987;1.10;567.25
UNO_515122C0;2015/01/23 16:27:15;652;652;0.14;22.30;29.60;0.10;1.48;201559;0.65;336.99
UNO_515122C0;2015/01/23 16:27:46;653;653;0.14;22.20;29.50;0.10;2.05;46317;0.15;80.08
UNO_515122C0;2015/01/23 16:28:18;654;654;0.14;22.30;29.50;0.10;1.44;27858;0.09;47.06
UNO_515122C0;2015/01/23 16:28:48;655;655;0.14;22.30;29.50;0.10;2.08;50599;0.17;87.77
UNO_515122C0;2015/01/23 16:29:20;656;656;0.14;22.20;29.40;0.10;2.29;169264;0.55;285.30
UNO_515122C0;2015/01/23 16:29:51;657;657;0.14;22.20;29.30;0.10;1.42;0;0.00;0.62
UNO_515122C0;2015/01/23 16:30:22;658;658;0.14;22.20;29.40;0.10;2.19;22142;0.07;38.93
UNO_515122C0;2015/01/23 16:30:54;659;659;0.14;22.20;29.30;0.10;0.69;43053;0.14;72.46
UNO_515122C0;2015/01/23 16:31:24;660;660;0.14;22.30;29.40;0.10;2.01;92965;0.31;159.93
UNO_515122C0;2015/01/23 16:31:56;661;661;0.14;22.30;29.30;0.10;2.38;374662;1.21;623.65
UNO_515122C0;2015/01/23 16:32:27;662;662;0.14;22.30;29.30;0.10;2.38;295365;0.98;505.54
UNO_515122C0;2015/01/23 16:32:58;663;663;0.14;22.30;29.30;0.10;0.98;63773;0.21;109.25
UNO_515122C0;2015/01/23 16:33:28;664;664;0.14;22.30;29.20;0.09;0.78;141567;0.47;244.99
UNO_515122C0;2015/01/23 16:34:00;665;665;0.14;22.30;29.20;0.09;1.14;43042;0.14;73.54
UNO_515122C0;2015/01/23 16:34:31;666;666;0.14;22.30;29.20;0.09;0.70;66148;0.21;111.88
UNO_515122C0;2015/01/23 16:35:03;667;667;0.14;22.30;29.10;0.09;0.66;122346;0.39;204.63
UNO_515122C0;2015/01/23 16:35:36;0;sampleID;MQ2;DHT22 Temp(C);DHT22 HR;MQ9;HCHO;Lowpulse;ratio;Concentration
UNO_515122C0;2015/01/23 16:36:08;1;1;0.13;22.30;29.00;0.09;1.79;128900;0.41;215.23
UNO_515122C0;2015/01/23 16:36:39;2;2;0.13;22.30;29.10;0.09;1.49;66645;0.22;113.35
UNO_515122C0;2015/01/23 16:37:11;3;3;0.13;22.30;28.90;0.09;0.97;12233;0.04;21.24
UNO_515122C0;2015/01/23 16:37:42;4;4;0.13;22.30;29.00;0.09;2.35;11224;0.04;19.67
UNO_515122C0;2015/01/23 16:38:13;5;5;0.13;22.30;28.90;0.09;0.68;37385;0.12;63.97
UNO_515122C0;2015/01/23 16:38:45;6;6;0.13;22.30;28.90;0.09;0.72;30824;0.10;52.12
UNO_515122C0;2015/01/23 16:39:16;7;7;0.13;22.30;28.90;0.09;0.69;106297;0.34;178.86
UNO_515122C0;2015/01/23 16:39:47;8;8;0.13;22.30;28.80;0.09;1.48;69240;0.23;118.85
UNO_515122C0;2015/01/23 16:40:18;9;9;0.13;22.30;28.80;0.08;2.02;36260;0.12;62.08
UNO_515122C0;2015/01/23 16:40:50;10;10;0.13;22.30;28.80;0.08;1.32;180391;0.59;305.15
UNO_515122C0;2015/01/23 16:41:21;11;11;0.13;22.20;28.80;0.08;2.18;104402;0.34;177.62
UNO_515122C0;2015/01/23 16:41:51;12;12;0.13;22.20;28.60;0.08;2.37;131952;0.44;228.12
UNO_515122C0;2015/01/23 16:42:22;13;13;0.13;22.30;28.70;0.08;0.70;218736;0.73;376.74
UNO_515122C0;2015/01/23 16:42:53;14;14;0.13;22.30;28.70;0.08;2.38;37064;0.12;63.32
UNO_515122C0;2015/01/23 16:43:25;15;15;0.13;22.30;28.70;0.08;1.08;34891;0.11;59.48
UNO_515122C0;2015/01/23 16:43:56;16;16;0.13;22.30;28.60;0.08;0.95;6633;0.02;11.69
UNO_515122C0;2015/01/23 16:44:27;17;17;0.13;22.30;28.60;0.08;2.29;159077;0.53;274.01
UNO_515122C0;2015/01/23 16:44:58;18;18;0.13;22.30;28.60;0.08;1.98;34187;0.11;58.59
UNO_515122C0;2015/01/23 16:45:29;19;19;0.13;22.30;28.60;0.08;1.23;95899;0.31;163.23
UNO_515122C0;2015/01/23 16:46:00;20;20;0.13;22.30;28.60;0.08;2.36;38023;0.12;64.89
UNO_515122C0;2015/01/23 16:46:32;21;21;0.13;22.30;28.60;0.08;1.43;229633;0.75;387.60
UNO_515122C0;2015/01/23 16:47:03;22;22;0.13;22.20;28.50;0.08;1.63;6580;0.02;11.81
UNO_515122C0;2015/01/23 16:47:34;23;23;0.13;22.30;28.50;0.08;2.37;52012;0.17;89.26
UNO_515122C0;2015/01/23 16:48:04;24;24;0.13;22.30;28.50;0.08;0.86;44785;0.15;77.97
UNO_515122C0;2015/01/23 16:48:36;25;25;0.13;22.30;28.50;0.08;0.72;66873;0.22;114.06
UNO_515122C0;2015/01/23 16:49:07;26;26;0.13;22.30;28.50;0.07;1.49;217977;0.71;367.79
UNO_515122C0;2015/01/23 16:49:38;27;27;0.13;22.30;28.60;0.08;0.72;97788;0.32;164.78
UNO_515122C0;2015/01/23 16:50:10;28;28;0.13;22.20;28.40;0.07;2.12;170460;0.55;286.13
UNO_515122C0;2015/01/23 16:50:41;29;29;0.13;22.30;28.50;0.07;1.16;82538;0.27;138.83
UNO_515122C0;2015/01/23 16:51:13;30;30;0.13;22.30;28.50;0.07;1.38;8752;0.03;15.23
UNO_515122C0;2015/01/23 16:51:44;31;31;0.13;22.30;28.40;0.07;1.59;39522;0.13;67.56
UNO_515122C0;2015/01/23 16:52:16;32;32;0.13;22.30;28.40;0.07;2.32;41451;0.13;69.89
UNO_515122C0;2015/01/23 16:52:47;33;33;0.13;22.30;28.40;0.07;1.61;174724;0.57;295.27
UNO_515122C0;2015/01/23 16:53:18;34;34;0.13;22.20;28.30;0.07;1.22;29427;0.10;51.12
UNO_515122C0;2015/01/23 16:53:49;35;35;0.13;22.30;28.40;0.07;2.18;126751;0.42;216.35
UNO_515122C0;2015/01/23 16:54:20;36;36;0.13;22.20;28.30;0.07;1.63;221875;0.74;382.80
UNO_515122C0;2015/01/23 16:54:50;37;37;0.12;22.20;28.30;0.07;2.04;17136;0.06;30.28
UNO_515122C0;2015/01/23 16:55:21;38;38;0.13;22.30;28.40;0.07;2.33;40869;0.13;69.48
UNO_515122C0;2015/01/23 16:55:52;39;39;0.12;22.20;28.30;0.07;2.19;26999;0.09;46.69
UNO_515122C0;2015/01/23 16:56:24;40;40;0.12;22.20;28.30;0.07;1.44;152759;0.49;256.82
UNO_515122C0;2015/01/23 16:56:56;41;41;0.12;22.20;28.30;0.07;1.70;40950;0.13;69.10
UNO_515122C0;2015/01/23 16:57:26;42;42;0.12;22.20;28.20;0.07;1.24;187166;0.62;319.83
UNO_515122C0;2015/01/23 16:57:57;43;43;0.12;22.30;28.30;0.07;2.35;47891;0.16;82.41
UNO_515122C0;2015/01/23 16:58:28;44;44;0.12;22.20;28.30;0.07;1.41;54737;0.18;95.01
UNO_515122C0;2015/01/23 16:58:59;45;45;0.12;22.30;28.30;0.07;0.79;68862;0.22;116.97
UNO_515122C0;2015/01/23 16:59:31;46;46;0.12;22.30;28.30;0.07;1.57;118428;0.38;197.63
UNO_515122C0;2015/01/23 17:00:03;47;47;0.12;22.20;28.20;0.07;0.66;158559;0.51;264.12
UNO_515122C0;2015/01/23 17:00:34;48;48;0.12;22.20;28.20;0.07;2.29;82804;0.27;139.81
UNO_515122C0;2015/01/23 17:01:05;49;49;0.12;22.20;28.20;0.07;2.25;65586;0.21;112.02
UNO_515122C0;2015/01/23 17:01:36;50;50;0.12;22.20;28.20;0.07;2.38;40912;0.13;70.21
UNO_515122C0;2015/01/23 17:02:07;51;51;0.12;22.20;28.20;0.07;1.52;70176;0.23;120.82
UNO_515122C0;2015/01/23 17:02:39;52;52;0.12;22.20;28.20;0.07;2.38;144753;0.47;242.70
